#Results of heat pump HP2 in year 1
#Name of heat pump: 'WPC 07 / WPC 07 cool'
#Linked bhe to heat pump: 
#1579858938372
#Vdot_soil of each BHE: 
#0.0005056
#Simulated time = 8760 h
#Simulated end time in years = 2 years
#Summed time of this year, when heat pump was shut down because of subsurface boundary condition  = 0 h
#BlockingTime = 0 h
#Second Heat generator on during blocking time = 0 (0 = false; 1 = true)
#operatingMode = 0 (0=monovalent, 1=monoenergetic, 2=bivalent parallel, 3=bivalent teilparallel, 4=bivalent alternativ)
#application range = 2 (0=heating, 1=dhw, 2=heating+dhw, 3=heating+cooling, 4=heating+cooling+dhw, 5=cooling, 6=dhw+cooling)
#heating storage volume = 1000 l, T_st_min = 25 °C, T_st_max = 35 °C, dhw storage volume = 300 l, T_st_min_dhw = 50 °C, T_st_max_dhw = 56 °C
# 
#Run time of heat pump in this year = 1707.52 h
#Middled heating load coverage in this year = 100 %
#Middled dhw load coverage in this year = 100 %
#Middled load coverage (dhw + heating) in this year = 100 %
#Middled coverage ratio heating of heat pump in this year = 100 %
#Middled coverage ratio dhw of heat pump in this year = 100 %
#Middled coverage ratio (heating + dhw) of heat pump in this year = 100 %
#Middled coverage ratio cooling in this year = 0 %
#Middled heating power of heat pump = 8354.19 W
#Middled dhw power of heat pump = 7530.79 W
#Middled soil heat flux to heat pump = 6412.74 W
#Electrical energy demand of soil pump in this year = 119.526 kWh/a
#Seasonal Performance Factor (SPF_WP) in this year (only heat pump) = 4.61108
#Seasonal Performance Factor (SPF_WPA) in this year (heat pump + soil pump + second electric heat generator) = 4.43582
# 
#t = time [s]
#T_s_out = brine temperature out of soil [°C]
#T_crit_s? = Is soil temperature of subsurface model < critical soil temperature? -> 0 = No -> HP = on; 1 = Yes -> HP = off; 
#Q_HL = heating load of all buildings linked to heat pump [W]
#Q_dhw = domestic hot water (dhw) load of all buildings linked to heat pump [W]
#HP_on = Is heat pump on? -> 0 = off; 1 = on
#HP_mode = Mode of heat pump -> 0 = heating; 1 = dhw
#Q_h = heat pump heating power depending on T_s_out [W]
#hLC(t) = heating load coverage of heat pump [%]
#Q_dhw = heat pump dhw power depending on T_s_out [W]
#dhwLC(t) = dhw load coverage of heat pump [%]
#P_el = heat pump electric power depending on T_s_out [W]
#COP* = ratio of heating power and electric power of heat pump in actual mode and time step
#T_st = heating storage temperature in [°C]
#T_st_dhw = domestic hot water (dhw) storage temperature in [°C]
#T_s_in = brine inlet temperature -> into soil [°C]
#dT = temperature difference (T_S_out - T_s_in)  [K]
#hBlock? = Is in this time step a blocking hour of HP? -> 0 = No; 1 = Yes -> HP = off; 
# 
#t:	T_s_out:	T_crit_s?	Q_HL:	Q_dhw:	HP_on:	HP_mode:	Q_h:	hLC(t):	Q_dhw:	dhwLC(t):	P_el:	COP*:	T_st:	T_st_dhw:	T_s_in:	dT:	hBlock?
2691960	7.3	0	3240	0	1	0	9036.59	100	0	100	1564.63	5.7755	29.1	55.7	3.6	3.7	0
2692020	7.3	0	3240	0	1	0	9036.59	100	0	100	1564.63	5.7755	29.2	55.7	3.6	3.7	0
2692080	7.3	0	3240	0	1	0	9036.59	100	0	100	1564.63	5.7755	29.3	55.7	3.6	3.7	0
2692140	7.3	0	3240	0	1	0	9036.58	100	0	100	1564.63	5.7755	29.4	55.7	3.6	3.7	0
2692200	7.3	0	3240	0	1	0	9036.58	100	0	100	1564.63	5.7755	29.5	55.7	3.6	3.7	0
2692260	7.3	0	3240	0	1	0	9036.58	100	0	100	1564.63	5.7755	29.5	55.7	3.6	3.7	0
2692320	7.3	0	3240	0	1	0	9036.57	100	0	100	1564.63	5.7755	29.6	55.7	3.6	3.7	0
2692380	7.3	0	3240	0	1	0	9036.57	100	0	100	1564.63	5.7755	29.7	55.7	3.6	3.7	0
2692440	7.3	0	3240	0	1	0	9036.57	100	0	100	1564.63	5.7755	29.8	55.7	3.6	3.7	0
2692500	7.3	0	3240	0	1	0	9036.56	100	0	100	1564.63	5.7755	29.9	55.7	3.6	3.7	0
2692560	7.3	0	3240	0	1	0	9036.56	100	0	100	1564.63	5.7755	30	55.7	3.6	3.7	0
2692620	7.3	0	3240	0	1	0	9036.56	100	0	100	1564.63	5.7755	30	55.7	3.6	3.7	0
2692680	7.3	0	3240	0	1	0	9036.55	100	0	100	1564.63	5.7755	30.1	55.7	3.6	3.7	0
2692740	7.3	0	3240	0	1	0	9036.55	100	0	100	1564.63	5.7755	30.2	55.6	3.6	3.7	0
2692800	7.3	0	3148	0	1	0	9036.55	100	0	100	1564.63	5.7755	30.3	55.6	3.6	3.7	0
2692860	7.3	0	3148	0	1	0	9036.54	100	0	100	1564.63	5.7755	30.4	55.6	3.6	3.7	0
2692920	7.3	0	3148	0	1	0	9036.54	100	0	100	1564.63	5.7755	30.4	55.6	3.6	3.7	0
2692980	7.3	0	3148	0	1	0	9036.54	100	0	100	1564.63	5.7755	30.5	55.6	3.6	3.7	0
2693040	7.3	0	3148	0	1	0	9036.54	100	0	100	1564.63	5.7755	30.6	55.6	3.6	3.7	0
2693100	7.3	0	3148	0	1	0	9036.53	100	0	100	1564.63	5.7755	30.7	55.6	3.6	3.7	0
2693160	7.3	0	3148	0	1	0	9036.53	100	0	100	1564.63	5.7755	30.8	55.6	3.6	3.7	0
2693220	7.3	0	3148	0	1	0	9036.53	100	0	100	1564.63	5.7755	30.9	55.6	3.6	3.7	0
2693280	7.3	0	3148	0	1	0	9036.52	100	0	100	1564.63	5.7755	31	55.6	3.6	3.7	0
2693340	7.3	0	3148	0	1	0	9036.52	100	0	100	1564.63	5.7755	31	55.6	3.6	3.7	0
2693400	7.3	0	3148	0	1	0	9036.52	100	0	100	1564.63	5.7755	31.1	55.6	3.6	3.7	0
2693460	7.3	0	3148	0	1	0	9036.51	100	0	100	1564.63	5.7755	31.2	55.6	3.6	3.7	0
2693520	7.3	0	3148	0	1	0	9036.51	100	0	100	1564.63	5.7755	31.3	55.6	3.6	3.7	0
2693580	7.3	0	3148	0	1	0	9036.51	100	0	100	1564.63	5.7755	31.4	55.6	3.6	3.7	0
2693640	7.3	0	3148	0	1	0	9036.5	100	0	100	1564.63	5.7755	31.5	55.6	3.6	3.7	0
2693700	7.3	0	3148	0	1	0	9036.5	100	0	100	1564.63	5.7755	31.5	55.6	3.6	3.7	0
2693760	7.3	0	3148	0	1	0	9036.5	100	0	100	1564.63	5.7755	31.6	55.6	3.6	3.7	0
2693820	7.3	0	3148	0	1	0	9036.49	100	0	100	1564.63	5.7755	31.7	55.6	3.6	3.7	0
2693880	7.3	0	3148	0	1	0	9036.49	100	0	100	1564.63	5.7755	31.8	55.6	3.6	3.7	0
2693940	7.3	0	3148	0	1	0	9036.49	100	0	100	1564.63	5.7755	31.9	55.6	3.6	3.7	0
2694000	7.3	0	3148	0	1	0	9036.48	100	0	100	1564.63	5.7755	32	55.6	3.6	3.7	0
2694060	7.3	0	3148	0	1	0	9036.48	100	0	100	1564.63	5.7755	32	55.6	3.6	3.7	0
2694120	7.3	0	3148	0	1	0	9036.48	100	0	100	1564.63	5.7755	32.1	55.6	3.6	3.7	0
2694180	7.3	0	3148	0	1	0	9036.47	100	0	100	1564.63	5.7755	32.2	55.6	3.6	3.7	0
2694240	7.3	0	3148	0	1	0	9036.47	100	0	100	1564.63	5.7755	32.3	55.6	3.6	3.7	0
2694300	7.3	0	3148	0	1	0	9036.47	100	0	100	1564.63	5.7755	32.4	55.6	3.6	3.7	0
2694360	7.3	0	3148	0	1	0	9036.46	100	0	100	1564.63	5.7755	32.5	55.6	3.6	3.7	0
2694420	7.3	0	3148	0	1	0	9036.46	100	0	100	1564.63	5.7755	32.5	55.6	3.6	3.7	0
2694480	7.3	0	3148	0	1	0	9036.46	100	0	100	1564.63	5.7754	32.6	55.6	3.6	3.7	0
2694540	7.3	0	3148	0	1	0	9036.46	100	0	100	1564.63	5.7754	32.7	55.6	3.6	3.7	0
2694600	7.3	0	3148	0	1	0	9036.45	100	0	100	1564.63	5.7754	32.8	55.6	3.6	3.7	0
2694660	7.3	0	3148	0	1	0	9036.45	100	0	100	1564.63	5.7754	32.9	55.6	3.6	3.7	0
2694720	7.3	0	3148	0	1	0	9036.45	100	0	100	1564.63	5.7754	33	55.6	3.6	3.7	0
2694780	7.3	0	3148	0	1	0	9036.44	100	0	100	1564.63	5.7754	33	55.5	3.6	3.7	0
2694840	7.3	0	3148	0	1	0	9036.44	100	0	100	1564.63	5.7754	33.1	55.5	3.6	3.7	0
2694900	7.3	0	3148	0	1	0	9036.44	100	0	100	1564.63	5.7754	33.2	55.5	3.6	3.7	0
2694960	7.3	0	3148	0	1	0	9036.43	100	0	100	1564.63	5.7754	33.3	55.5	3.6	3.7	0
2695020	7.3	0	3148	0	1	0	9036.43	100	0	100	1564.63	5.7754	33.4	55.5	3.6	3.7	0
2695080	7.3	0	3148	0	1	0	9036.43	100	0	100	1564.63	5.7754	33.5	55.5	3.6	3.7	0
2695140	7.3	0	3148	0	1	0	9036.42	100	0	100	1564.63	5.7754	33.6	55.5	3.6	3.7	0
2695200	7.3	0	3148	0	1	0	9036.42	100	0	100	1564.63	5.7754	33.6	55.5	3.6	3.7	0
2695260	7.3	0	3148	0	1	0	9036.42	100	0	100	1564.63	5.7754	33.7	55.5	3.6	3.7	0
2695320	7.3	0	3148	0	1	0	9036.41	100	0	100	1564.63	5.7754	33.8	55.5	3.6	3.7	0
2695380	7.3	0	3148	0	1	0	9036.41	100	0	100	1564.63	5.7754	33.9	55.5	3.6	3.7	0
2695440	7.3	0	3148	0	1	0	9036.41	100	0	100	1564.63	5.7754	34	55.5	3.6	3.7	0
2695500	7.3	0	3148	0	1	0	9036.4	100	0	100	1564.63	5.7754	34.1	55.5	3.6	3.7	0
2695560	7.3	0	3148	0	1	0	9036.4	100	0	100	1564.63	5.7754	34.1	55.5	3.6	3.7	0
2695620	7.3	0	3148	0	1	0	9036.4	100	0	100	1564.63	5.7754	34.2	55.5	3.6	3.7	0
2695680	7.3	0	3148	0	1	0	9036.39	100	0	100	1564.63	5.7754	34.3	55.5	3.6	3.7	0
2695740	7.3	0	3148	0	1	0	9036.39	100	0	100	1564.63	5.7754	34.4	55.5	3.6	3.7	0
2695800	7.3	0	3148	0	1	0	9036.39	100	0	100	1564.63	5.7754	34.5	55.5	3.6	3.7	0
2695860	7.3	0	3148	0	1	0	9036.38	100	0	100	1564.63	5.7754	34.6	55.5	3.6	3.7	0
2695920	7.3	0	3148	0	1	0	9036.38	100	0	100	1564.63	5.7754	34.6	55.5	3.6	3.7	0
2695980	7.3	0	3148	0	1	0	9036.38	100	0	100	1564.63	5.7754	34.7	55.5	3.6	3.7	0
2696040	7.3	0	3148	0	1	0	9036.38	100	0	100	1564.63	5.7754	34.8	55.5	3.6	3.7	0
2696100	7.3	0	3148	0	1	0	9036.37	100	0	100	1564.63	5.7754	34.9	55.5	3.6	3.7	0
2696160	7.3	0	3148	0	1	0	9036.37	100	0	100	1564.63	5.7754	35	55.5	3.6	3.7	0
2696220	7.3	0	3148	0	1	0	4706.48	100	0	100	814.92	5.7754	35	55.5	3.6	3.7	0
2696280	7.3	0	3148	0	1	1	0	100	8231.49	100	2527.32	3.257	35	55.9	4.5	2.8	0
2696340	7.3	0	3148	0	1	1	0	100	8231.49	100	2527.32	3.257	34.9	56.3	4.5	2.8	0
2696400	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.9	56.3	7.3	0	0
2696460	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.8	56.3	7.3	0	0
2696520	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.8	56.2	7.3	0	0
2696580	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.7	56.2	7.3	0	0
2696640	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.7	56.2	7.3	0	0
2696700	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.6	56.2	7.3	0	0
2696760	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.6	56.2	7.3	0	0
2696820	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.5	56.2	7.3	0	0
2696880	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.5	56.2	7.3	0	0
2696940	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.5	56.2	7.3	0	0
2697000	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.4	56.2	7.3	0	0
2697060	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.4	56.2	7.3	0	0
2697120	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.3	56.2	7.3	0	0
2697180	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.3	56.2	7.3	0	0
2697240	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.2	56.2	7.3	0	0
2697300	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.2	56.2	7.3	0	0
2697360	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.1	56.2	7.3	0	0
2697420	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.1	56.2	7.3	0	0
2697480	7.3	0	3080	0	0	1	0	100	0	100	0	0	34.1	56.2	7.3	0	0
2697540	7.3	0	3080	0	0	1	0	100	0	100	0	0	34	56.2	7.3	0	0
2697600	7.3	0	3080	0	0	1	0	100	0	100	0	0	34	56.2	7.3	0	0
2697660	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.9	56.2	7.3	0	0
2697720	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.9	56.2	7.3	0	0
2697780	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.8	56.2	7.3	0	0
2697840	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.8	56.2	7.3	0	0
2697900	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.7	56.2	7.3	0	0
2697960	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.7	56.2	7.3	0	0
2698020	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.7	56.2	7.3	0	0
2698080	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.6	56.2	7.3	0	0
2698140	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.6	56.2	7.3	0	0
2698200	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.5	56.2	7.3	0	0
2698260	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.5	56.2	7.3	0	0
2698320	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.4	56.2	7.3	0	0
2698380	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.4	56.2	7.3	0	0
2698440	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.3	56.2	7.3	0	0
2698500	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.3	56.2	7.3	0	0
2698560	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.2	56.1	7.3	0	0
2698620	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.2	56.1	7.3	0	0
2698680	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.2	56.1	7.3	0	0
2698740	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.1	56.1	7.3	0	0
2698800	7.3	0	3080	0	0	1	0	100	0	100	0	0	33.1	56.1	7.3	0	0
2698860	7.3	0	3080	0	0	1	0	100	0	100	0	0	33	56.1	7.3	0	0
2698920	7.3	0	3080	0	0	1	0	100	0	100	0	0	33	56.1	7.3	0	0
2698980	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.9	56.1	7.3	0	0
2699040	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.9	56.1	7.3	0	0
2699100	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.8	56.1	7.3	0	0
2699160	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.8	56.1	7.3	0	0
2699220	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.8	56.1	7.3	0	0
2699280	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.7	56.1	7.3	0	0
2699340	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.7	56.1	7.3	0	0
2699400	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.6	56.1	7.3	0	0
2699460	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.6	56.1	7.3	0	0
2699520	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.5	56.1	7.3	0	0
2699580	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.5	56.1	7.3	0	0
2699640	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.4	56.1	7.3	0	0
2699700	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.4	56.1	7.3	0	0
2699760	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.4	56.1	7.3	0	0
2699820	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.3	56.1	7.3	0	0
2699880	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.3	56.1	7.3	0	0
2699940	7.3	0	3080	0	0	1	0	100	0	100	0	0	32.2	56.1	7.3	0	0
2700000	7.3	0	3148	0	0	1	0	100	0	100	0	0	32.2	56.1	7.3	0	0
2700060	7.3	0	3148	0	0	1	0	100	0	100	0	0	32.1	56.1	7.3	0	0
2700120	7.3	0	3148	0	0	1	0	100	0	100	0	0	32.1	56.1	7.3	0	0
2700180	7.3	0	3148	0	0	1	0	100	0	100	0	0	32	56.1	7.3	0	0
2700240	7.3	0	3148	0	0	1	0	100	0	100	0	0	32	56.1	7.3	0	0
2700300	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.9	56.1	7.3	0	0
2700360	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.9	56.1	7.3	0	0
2700420	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.8	56.1	7.3	0	0
2700480	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.8	56.1	7.3	0	0
2700540	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.8	56	7.3	0	0
2700600	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.7	56	7.3	0	0
2700660	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.7	56	7.3	0	0
2700720	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.6	56	7.3	0	0
2700780	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.6	56	7.3	0	0
2700840	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.5	56	7.3	0	0
2700900	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.5	56	7.3	0	0
2700960	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.4	56	7.3	0	0
2701020	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.4	56	7.3	0	0
2701080	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.3	56	7.3	0	0
2701140	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.3	56	7.3	0	0
2701200	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.3	56	7.3	0	0
2701260	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.2	56	7.3	0	0
2701320	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.2	56	7.3	0	0
2701380	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.1	56	7.3	0	0
2701440	7.3	0	3148	0	0	1	0	100	0	100	0	0	31.1	56	7.3	0	0
2701500	7.3	0	3148	0	0	1	0	100	0	100	0	0	31	56	7.3	0	0
2701560	7.3	0	3148	0	0	1	0	100	0	100	0	0	31	56	7.3	0	0
2701620	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.9	56	7.3	0	0
2701680	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.9	56	7.3	0	0
2701740	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.8	56	7.3	0	0
2701800	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.8	56	7.3	0	0
2701860	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.7	56	7.3	0	0
2701920	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.7	56	7.3	0	0
2701980	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.7	56	7.3	0	0
2702040	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.6	56	7.3	0	0
2702100	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.6	56	7.3	0	0
2702160	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.5	56	7.3	0	0
2702220	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.5	56	7.3	0	0
2702280	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.4	56	7.3	0	0
2702340	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.4	56	7.3	0	0
2702400	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.3	56	7.3	0	0
2702460	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.3	56	7.3	0	0
2702520	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.2	56	7.3	0	0
2702580	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.2	55.9	7.3	0	0
2702640	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.2	55.9	7.3	0	0
2702700	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.1	55.9	7.3	0	0
2702760	7.3	0	3148	0	0	1	0	100	0	100	0	0	30.1	55.9	7.3	0	0
2702820	7.3	0	3148	0	0	1	0	100	0	100	0	0	30	55.9	7.3	0	0
2702880	7.3	0	3148	0	0	1	0	100	0	100	0	0	30	55.9	7.3	0	0
2702940	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.9	55.9	7.3	0	0
2703000	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.9	55.9	7.3	0	0
2703060	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.8	55.9	7.3	0	0
2703120	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.8	55.9	7.3	0	0
2703180	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.7	55.9	7.3	0	0
2703240	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.7	55.9	7.3	0	0
2703300	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.6	55.9	7.3	0	0
2703360	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.6	55.9	7.3	0	0
2703420	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.6	55.9	7.3	0	0
2703480	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.5	55.9	7.3	0	0
2703540	7.3	0	3148	0	0	1	0	100	0	100	0	0	29.5	55.9	7.3	0	0
2703600	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.4	55.9	7.3	0	0
2703660	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.4	55.8	7.3	0	0
2703720	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.3	55.8	7.3	0	0
2703780	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.3	55.8	7.3	0	0
2703840	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.2	55.7	7.3	0	0
2703900	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.2	55.7	7.3	0	0
2703960	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.1	55.7	7.3	0	0
2704020	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.1	55.6	7.3	0	0
2704080	7.3	0	3103	641	0	1	0	100	0	100	0	0	29.1	55.6	7.3	0	0
2704140	7.3	0	3103	641	0	1	0	100	0	100	0	0	29	55.6	7.3	0	0
2704200	7.3	0	3103	641	0	1	0	100	0	100	0	0	29	55.5	7.3	0	0
2704260	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.9	55.5	7.3	0	0
2704320	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.9	55.5	7.3	0	0
2704380	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.8	55.4	7.3	0	0
2704440	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.8	55.4	7.3	0	0
2704500	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.7	55.4	7.3	0	0
2704560	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.7	55.3	7.3	0	0
2704620	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.7	55.3	7.3	0	0
2704680	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.6	55.3	7.3	0	0
2704740	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.6	55.2	7.3	0	0
2704800	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.5	55.2	7.3	0	0
2704860	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.5	55.2	7.3	0	0
2704920	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.4	55.1	7.3	0	0
2704980	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.4	55.1	7.3	0	0
2705040	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.3	55.1	7.3	0	0
2705100	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.3	55	7.3	0	0
2705160	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.2	55	7.3	0	0
2705220	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.2	55	7.3	0	0
2705280	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.2	54.9	7.3	0	0
2705340	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.1	54.9	7.3	0	0
2705400	7.3	0	3103	641	0	1	0	100	0	100	0	0	28.1	54.9	7.3	0	0
2705460	7.3	0	3103	641	0	1	0	100	0	100	0	0	28	54.8	7.3	0	0
2705520	7.3	0	3103	641	0	1	0	100	0	100	0	0	28	54.8	7.3	0	0
2705580	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.9	54.8	7.3	0	0
2705640	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.9	54.7	7.3	0	0
2705700	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.8	54.7	7.3	0	0
2705760	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.8	54.7	7.3	0	0
2705820	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.7	54.6	7.3	0	0
2705880	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.7	54.6	7.3	0	0
2705940	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.7	54.6	7.3	0	0
2706000	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.6	54.5	7.3	0	0
2706060	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.6	54.5	7.3	0	0
2706120	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.5	54.5	7.3	0	0
2706180	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.5	54.4	7.3	0	0
2706240	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.4	54.4	7.3	0	0
2706300	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.4	54.4	7.3	0	0
2706360	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.3	54.3	7.3	0	0
2706420	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.3	54.3	7.3	0	0
2706480	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.3	54.2	7.3	0	0
2706540	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.2	54.2	7.3	0	0
2706600	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.2	54.2	7.3	0	0
2706660	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.1	54.1	7.3	0	0
2706720	7.3	0	3103	641	0	1	0	100	0	100	0	0	27.1	54.1	7.3	0	0
2706780	7.3	0	3103	641	0	1	0	100	0	100	0	0	27	54.1	7.3	0	0
2706840	7.3	0	3103	641	0	1	0	100	0	100	0	0	27	54	7.3	0	0
2706900	7.3	0	3103	641	0	1	0	100	0	100	0	0	26.9	54	7.3	0	0
2706960	7.3	0	3103	641	0	1	0	100	0	100	0	0	26.9	54	7.3	0	0
2707020	7.3	0	3103	641	0	1	0	100	0	100	0	0	26.8	53.9	7.3	0	0
